COLLISION_ID,LOCATION,X,Y,LONGITUDE,LATITUDE,DATE,TIME,ENVIRONMENT,LIGHT,SURFACE_CONDITION,TRAFFIC_CONTROL,TRAFFIC_CONTROL_CONDITION,COLLISION_CLASSIFICATION,IMPACT_TYPE,NO_OF_PEDESTRIANS
17-13879,HIGHWAY 417 btwn HWY417 IC121A RAMP16 & HWY417 IC121A RAMP61,367278.72221,5029767.50496,-75.70187070360,45.40505637660,2017-09-23,2:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13880,HIGHWAY 417 btwn HWY417 IC127 RAMP25 & HWY417 IC126 RAMP51,362817.12391,5025364.19449,-75.75937761930,45.36582000970,2017-09-23,5:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13881,HIGHWAY 417 btwn HWY417 IC121A RAMP51 & HWY417 IC120A RAMP52,367250.27945,5029728.55822,-75.70223893970,45.40470848260,2017-09-25,3:50:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13882,HIGHWAY 417 btwn HWY417 IC118 RAMP57 & HWY417 IC118 RAMP35,369403.01842,5031003.47144,-75.67457486170,45.41598432750,2017-09-25,4:32:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
17-13883,HWY417 IC131 RAMP66 btwn HWY417 IC130 RAMP36 & HWY417 IC131 RAMP63,358518.99505,5022912.30219,-75.81450805250,45.34410042250,2017-09-25,4:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-13884,HIGHWAY 417 btwn TRANSIT & HWY417 IC127 RAMP16,361829.57417,5024630.03354,-75.77206795820,45.35929512930,2017-09-25,5:58:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13885,HIGHWAY 417 btwn HIGHWAY 417 & HIGHWAY 417 (1),375264.50771,5030443.25850,-75.59977230860,45.41037811710,2017-09-25,4:41:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13886,HIGHWAY 417 btwn HWY417 IC112 RAMP66 & HWY417 IC113 RAMP65,374187.12222,5031373.53536,-75.61340393080,45.41885592150,2017-09-26,7:20:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13887,HIGHWAY 417 btwn HWY417 IC119A RAMP67 & HWY417 IC118 RAMP76,368947.21874,5030716.69005,-75.68043528660,45.41344590460,2017-09-26,7:25:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
17-13888,HIGHWAY 417 btwn HWY417 IC110 RAMP64 & HWY417 IC104 RAMP16,376953.47350,5027265.22002,-75.57866231880,45.38161183720,2017-09-26,8:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
17-13889,HIGHWAY 417 btwn HWY417 IC131 RAMP55 & HWY417 IC130 RAMP35,358843.63416,5022990.73543,-75.81035716200,45.34478123010,2017-09-27,8:35:00 AM,01 - Clear,01 - Daylight,00 - Unknown,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-13890,HIGHWAY 417 btwn HWY 417 ANDERSON IC104R61 & HWY 417 BOUNDARY IC96R16,385025.15985,5024965.58938,-75.47598303390,45.36004378290,2017-09-28,7:28:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13891,HIGHWAY 417 btwn HWY417 IC139 RAMP15 & HWY417 IC138 RAMP51,352323.12362,5019732.96724,-75.89387219070,45.31593926570,2017-09-28,7:40:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
17-13892,HIGHWAY 417 btwn HWY417 IC117 RAMP25 & HWY417 IC115 RAMP51,371523.44535,5031393.28390,-75.64743260190,45.41929270730,2017-09-28,9:05:00 AM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13893,HIGHWAY 417 btwn HWY417 IC117 RAMP51 & HWY417 IC117 RAMP35,370612.21853,5031157.06343,-75.65910620080,45.41725360000,2017-09-28,9:05:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
17-13894,HIGHWAY 417 btwn HWY417 IC118 RAMP67 & HWY417 IC117 RAMP36,370175.81390,5031116.63501,-75.66468698140,45.41693075290,2017-09-29,8:35:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13895,HIGHWAY 417 btwn HWY417 IC127 RAMP35 & HWY417 IC127 RAMP25,362157.86454,5024853.40582,-75.76785204320,45.36127823420,2017-09-29,8:40:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13896,HIGHWAY 417 btwn HWY417 IC118 RAMP35 & HWY417 IC117 RAMP51,370157.41580,5031102.35172,-75.66492392490,45.41680395610,2017-09-29,9:20:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-13897,HIGHWAY 417 btwn HWY417 IC118 RAMP67 & HWY417 IC117 RAMP36,370149.79579,5031109.97173,-75.66502026530,45.41687322960,2017-09-29,4:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13898,HIGHWAY 417 btwn HWY417 IC127 RAMP35 & HWY417 IC127 RAMP25,362154.91813,5024852.45755,-75.76788975960,45.36126994340,2017-09-29,6:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
17-13899,HIGHWAY 417 btwn HWY417 IC134 RAMP51 & HWY417 IC134 RAMP35,356250.04132,5022142.48380,-75.84353959310,45.33734361500,2017-09-30,6:50:00 AM,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,03 - P.D. only,99 - Other,0
17-13900,HIGHWAY 417 btwn HWY417 IC127 RAMP35 & HWY417 IC127 RAMP25,362158.51647,5024854.57422,-75.76784358570,45.36128869400,2017-09-30,3:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13901,HIGHWAY 417 btwn HWY417 IC127 RAMP25 & HWY417 IC126 RAMP51,363174.55378,5025839.23189,-75.75475907640,45.37006466400,2017-09-30,4:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13902,HWY417 IC88 RAMP51 btwn HIGHWAY 417 & ROCKDALE RD,394974.99405,5022398.16000,-75.34947292780,45.33573586330,2017-10-01,1:00:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
17-13903,HIGHWAY 417 btwn HWY417 IC163 RAMP61 & HWY417 IC155 RAMP36,336131.71942,5020242.36597,-76.10034488070,45.32143231020,2017-10-01,3:56:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
17-13904,HIGHWAY 417 btwn HWY417 IC129 RAMP25 & TRANSIT,361785.83908,5024557.01880,-75.77263457080,45.35864170430,2017-10-01,2:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13905,HIGHWAY 416 btwn HWY416 IC66 RAMP62 & HWY416 IC72 RAMP24,360309.03779,5017879.72645,-75.79223164550,45.29867778930,2017-10-01,7:50:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
17-13906,HIGHWAY 417 btwn HWY 417 ANDERSON IC104R61 & HWY 417 BOUNDARY IC96R16,383565.03767,5025342.73762,-75.49455743350,45.36360264600,2017-10-02,7:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13907,HIGHWAY 417 btwn HWY417 IC121A RAMP16 & HWY417 IC121A RAMP61,367493.20294,5029862.97198,-75.69911896780,45.40589618350,2017-10-02,3:50:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
17-13908,HIGHWAY 417 btwn TRANSIT & HWY417 IC127 RAMP16,361522.49766,5024384.81602,-75.77601534230,45.35711358860,2017-10-02,4:25:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13909,HIGHWAY 417 btwn HWY417 IC124 RAMP57 & HWY417 IC124 RAMP55,364364.97502,5027415.78292,-75.73937268230,45.38415004560,2017-10-02,4:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13910,HIGHWAY 417 btwn HIGHWAY 417 & HWY417 IC129 RAMP51,360036.27719,5023220.35599,-75.79511352290,45.34675445290,2017-10-03,9:00:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-13911,HIGHWAY 417 btwn HWY417 IC118 RAMP57 & HWY417 IC118 RAMP35,369333.61019,5030956.55741,-75.67546773310,45.41556861730,2017-10-03,3:40:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13912,HIGHWAY 417 btwn HWY417 IC104 RAMP15 & HWY417 IC96 RAMP51,384871.56210,5024984.37046,-75.47794024390,45.36023031980,2017-10-03,5:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13913,HIGHWAY 7 btwn HWY 7 HAZELDEAN RD IC RAMP 34 & HAZELDEAN RD IC RAMP 63,346372.05147,5012507.57561,-75.97037622900,45.25129993410,2017-10-04,7:00:00 AM,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,02 - Non-fatal injury,04 - Sideswipe,0
17-13914,HIGHWAY 417 btwn HWY417 IC119A RAMP75 & HWY417 IC118 RAMP57,368926.66158,5030685.75697,-75.68070192810,45.41316946350,2017-10-04,4:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13915,HIGHWAY 417 btwn HWY417 IC163 RAMP15 & HWY417 IC155 RAMP51,336096.03758,5020203.36767,-76.10080247710,45.32108297570,2017-10-05,4:05:00 PM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
17-13916,HIGHWAY 417 btwn HWY417 IC131 RAMP66 & HWY417 IC130 RAMP26,359170.40893,5023079.72022,-75.80617776330,45.34555666410,2017-10-05,7:40:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-13917,HIGHWAY 417 btwn HIGHWAY 417 & HIGHWAY 417 (2),375305.12974,5030432.50576,-75.59925493980,45.41027727900,2017-10-05,7:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13918,HIGHWAY 417 btwn HWY417 IC119A RAMP75 & HWY417 IC118 RAMP57,368929.85810,5030688.62294,-75.68066072010,45.41319495690,2017-10-05,4:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13919,HIGHWAY 417 btwn HWY417 IC126 RAMP25 & HWY417 IC124 RAMP57,363660.83445,5026499.19465,-75.74847284080,45.37596224470,2017-10-06,3:17:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13920,HIGHWAY 417 btwn HWY417 IC126 RAMP16 & HWY417 IC126 RAMP61,363110.71169,5025795.68379,-75.75557919010,45.36967813810,2017-10-06,7:15:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13921,HIGHWAY 417 btwn HWY417 IC126 RAMP51 & HWY417 IC126 RAMP25,363272.63701,5025969.25081,-75.75349160970,45.37122638120,2017-10-07,1:36:00 PM,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13922,HIGHWAY 417 btwn HWY417 IC126 RAMP16 & HWY417 IC126 RAMP61,363120.23671,5025804.15048,-75.75545660050,45.36975352790,2017-10-06,3:37:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13923,HIGHWAY 417 btwn HWY417 IC119A RAMP75 & HWY417 IC118 RAMP57,368925.70054,5030680.11356,-75.68071494030,45.41311877420,2017-10-08,9:00:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-13924,CATHERINE ST @ METCALFE ST,368394.83948,5030487.91985,-75.68752145400,45.41143792380,2017-10-09,7:40:00 PM,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,03 - P.D. only,03 - Rear end,0
17-13925,HIGHWAY 417 btwn Continuation of HIGHWAY 417 & HWY417 IC134 RAMP51,355525.04296,5021715.83591,-75.85283311160,45.33355737560,2017-10-10,7:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
17-13926,HIGHWAY 417 btwn HWY417 IC126 RAMP51 & HWY417 IC126 RAMP25,363271.00012,5025972.72568,-75.75351209460,45.37125778450,2017-10-10,8:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13927,HIGHWAY 417 btwn HWY417 IC119B RAMP76 & HWY417 IC119A RAMP67,368283.45320,5030353.70527,-75.68896165090,45.41024041770,2017-10-10,3:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13928,HIGHWAY 417 btwn HWY417 IC122 RAMP51 & HWY417 IC122 RAMP15,365311.85892,5028861.87562,-75.72710501700,45.39708052500,2017-10-10,4:50:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13929,HIGHWAY 417 btwn HWY417 IC129 RAMP25 & TRANSIT,361617.65437,5024434.69968,-75.77479516200,45.35755473450,2017-10-10,5:44:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13930,HIGHWAY 417 btwn HWY417 IC140 RAMP36 & HWY417 IC140 RAMP16,350569.45777,5018373.80306,-75.91636345110,45.30382564700,2017-10-10,7:15:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
17-13931,HIGHWAY 417 btwn HWY417 IC134 RAMP25 & HWY417 IC131 RAMP53,357296.19820,5022587.62298,-75.83014516620,45.34127151550,2017-10-11,6:30:00 AM,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13932,HIGHWAY 417 btwn HWY417 IC112 RAMP66 & HWY417 IC113 RAMP65,374200.43296,5031318.36128,-75.61324164320,45.41835817320,2017-10-11,8:10:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13933,HIGHWAY 416 btwn HWY416 IC75A RAMP26 & HWY416 IC72 RAMP62,358907.64706,5021601.84055,-75.80969224020,45.33227896950,2017-10-11,8:35:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,04 - Sideswipe,0
17-13934,HIGHWAY 417 btwn HWY417 IC118 RAMP67 & HWY417 IC117 RAMP36,369805.03086,5031156.06966,-75.66941880690,45.41732011700,2017-10-11,10:10:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-13935,HIGHWAY 417 btwn HWY417 IC155 RAMP61 & HWY417 IC145 RAMP56,342191.87363,5017575.08583,-76.02324766050,45.29713435630,2017-10-12,2:07:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
17-13936,HIGHWAY 417 btwn HWY417 IC129 RAMP61 & TRANSIT,361346.05194,5024246.90306,-75.77828302580,45.35588690790,2017-10-13,10:05:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
17-13937,HWY417 IC118 RAMP76 btwn HIGHWAY 417 & HWY417 IC118 RAMP43,369311.39498,5030976.64652,-75.67574891270,45.41575142020,2017-10-16,5:30:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-13938,HIGHWAY 417 btwn HWY417 IC115 RAMP61 & REGIONAL ROAD 174,373002.86903,5031623.92448,-75.62849932540,45.42122524680,2017-10-16,10:50:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,99 - Other,0
17-13939,HIGHWAY 417 btwn HWY417 IC163 RAMP51 & HWY417 IC163 RAMP15,331005.20922,5021537.16536,-76.16566687080,45.33329372270,2017-10-16,4:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
17-13940,HWY417 IC112 RAMP55 btwn INNES RD & HIGHWAY 417,374685.35248,5030701.65439,-75.60713383230,45.41276110120,2017-10-17,7:35:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13941,HWY417 IC104 RAMP61 btwn ANDERSON RD & HIGHWAY 417,380066.90887,5026255.49721,-75.53906583760,45.37219941430,2017-10-18,9:15:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13942,HIGHWAY 417 btwn HIGHWAY 417 & HWY417 IC129 RAMP51,359814.64403,5023141.15465,-75.79795044560,45.34605921860,2017-10-18,11:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13943,HIGHWAY 417 btwn HWY417 IC119A RAMP75 & HWY417 IC118 RAMP57,368829.29139,5030635.01630,-75.68195241780,45.41272183220,2017-10-18,3:45:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13944,HIGHWAY 417 btwn REGIONAL ROAD 174 & HWY417 IC113 RAMP62,373598.19326,5031863.63793,-75.62085965360,45.42332377660,2017-10-18,9:45:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13945,HIGHWAY 417 btwn HWY417 IC112 RAMP64 & HIGHWAY 417,375084.94290,5030657.98218,-75.60203545940,45.41232814310,2017-10-19,8:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13946,HIGHWAY 417 btwn HWY417 IC118 RAMP67 & HWY417 IC117 RAMP36,370246.45336,5031119.80590,-75.66378408930,45.41695267970,2017-10-19,8:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-13947,HIGHWAY 417 btwn HWY417 IC118 RAMP35 & HWY417 IC117 RAMP51,370128.76646,5031096.09919,-75.66529076880,45.41675037400,2017-10-19,5:05:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13948,HIGHWAY 417 btwn HWY417 IC126 RAMP51 & HWY417 IC126 RAMP25,363266.94273,5025963.59559,-75.75356497090,45.37117597150,2017-10-19,5:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13949,HIGHWAY 417 btwn HWY417 IC129 RAMP25 & TRANSIT,361752.64109,5024533.18468,-75.77306102100,45.35842994410,2017-10-19,6:29:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,03 - Rear end,0
17-13950,HIGHWAY 417 btwn HWY417 IC117 RAMP61 & HWY417 IC115 RAMP36,371562.87449,5031422.52512,-75.64692488550,45.41955204540,2017-10-20,6:45:00 AM,01 - Clear,03 - Dawn,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-13951,HIGHWAY 417 btwn HWY417 IC169 RAMP35 & HWY417 IC169 RAMP25,325638.41848,5024703.56610,-76.23400358000,45.36196672900,2017-10-20,8:30:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
17-13952,HWY417 IC104 RAMP51 btwn HIGHWAY 417 & ANDERSON RD,379852.85470,5025886.19511,-75.54185439650,45.36889962050,2017-10-20,9:50:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
17-13953,HIGHWAY 417 btwn HWY417 IC127 RAMP25 & HWY417 IC126 RAMP51,362876.73075,5025428.76930,-75.75860917620,45.36639611050,2017-10-20,1:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13954,HIGHWAY 417 btwn HWY417 IC121B RAMP16 & HWY417 IC121A RAMP16,366745.07911,5029583.13282,-75.70871018810,45.40344487410,2017-10-20,3:30:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-13955,HIGHWAY 417 btwn HWY417 IC118 RAMP35 & HWY417 IC117 RAMP51,369877.75204,5031129.36091,-75.66849326180,45.41707304140,2017-10-20,4:20:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13956,HWY417 IC104 RAMP16 btwn ANDERSON RD & HIGHWAY 417,380153.57190,5025993.47064,-75.53799953710,45.36983255110,2017-10-20,7:20:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
17-13957,HWY417 IC126 RAMP61 btwn HWY417 IC126 RAMP63 & HIGHWAY 417,363129.03968,5025845.90904,-75.75533929610,45.37012853330,2017-10-21,11:10:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
17-13958,HWY417 IC131 RAMP66 btwn HWY417 IC130 RAMP36 & HWY417 IC131 RAMP63,358513.00379,5022907.10200,-75.81458506490,45.34405408970,2017-10-21,10:46:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-13959,HWY417 IC118 RAMP52 btwn HWY417 IC118 RAMP57 & HWY417 IC118 RAMP62,369308.13121,5030892.04894,-75.67580168290,45.41499054260,2017-10-21,1:00:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13960,HIGHWAY 417 btwn HWY417 IC124 RAMP65 & HWY417 IC122 RAMP51,364869.11955,5028207.39586,-75.73283913170,45.39122977440,2017-10-21,3:42:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13961,HIGHWAY 417 btwn HWY417 IC124 RAMP67 & HWY417 IC123 RAMP62,364787.20439,5028089.28563,-75.73389955950,45.39017406270,2017-10-21,6:30:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13962,HIGHWAY 417 btwn HWY417 IC104 RAMP15 & HWY417 IC96 RAMP51,381409.03997,5025604.10232,-75.52203432360,45.36619316670,2017-10-22,4:20:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
17-13963,HIGHWAY 417 btwn HWY417 IC121A RAMP16 & HWY417 IC121A RAMP61,367296.32019,5029769.00510,-75.70164573120,45.40506830310,2017-10-22,5:35:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
17-13964,HIGHWAY 417 btwn HWY417 IC121A RAMP16 & HWY417 IC121A RAMP61,367248.06009,5029751.22506,-75.70226441770,45.40491263090,2017-10-22,5:35:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13965,HIGHWAY 416 btwn HWY416 IC66 RAMP52 & HWY416 IC66 RAMP24,360182.27748,5014595.08531,-75.79421437040,45.26913228680,2017-10-22,11:15:00 PM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,02 - Non-fatal injury,07 - SMV other,0
17-13966,HIGHWAY 417 btwn HWY417 IC124 RAMP65 & HWY417 IC122 RAMP51,365176.58893,5028732.55955,-75.72884843910,45.39592864520,2017-10-23,3:15:00 AM,01 - Clear,07 - Dark,01 - Dry,10 - No control,,03 - P.D. only,07 - SMV other,0
17-13967,HIGHWAY 417 btwn HWY417 IC120A RAMP52 & HWY417 IC119B RAMP57,367915.34941,5030081.09058,-75.69369882540,45.40782080970,2017-10-23,7:10:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,04 - Sideswipe,0
17-13968,HIGHWAY 417 btwn HWY417 IC118 RAMP35 & HWY417 IC117 RAMP51,370120.07382,5031098.78595,-75.66540146790,45.41677536040,2017-10-23,7:40:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,99 - Other,0
17-13969,HIGHWAY 417 btwn HWY417 IC112 RAMP66 & HWY417 IC113 RAMP65,374141.15586,5031565.68122,-75.61396415430,45.42058930750,2017-10-23,6:50:00 AM,"07 - Fog, mist, smoke, dust",03 - Dawn,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13970,HIGHWAY 417 btwn HWY417 IC110 RAMP66 & HWY417 IC110 RAMP56,375825.17923,5029208.55650,-75.59278812870,45.39921226560,2017-10-23,7:45:00 AM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13971,HIGHWAY 417 btwn HWY417 IC124 RAMP67 & HWY417 IC123 RAMP62,364720.19235,5027963.61535,-75.73477055650,45.38904904330,2017-10-23,5:15:00 PM,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,02 - Non-fatal injury,04 - Sideswipe,0
17-13972,HIGHWAY 417 btwn HWY417 IC126 RAMP25 & HWY417 IC124 RAMP57,363666.09024,5026500.34664,-75.74840560520,45.37597216780,2017-10-24,6:30:00 AM,02 - Rain,07 - Dark,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13973,HWY416 IC75B RAMP25 btwn HWY416 IC75C RAMP24 & HWY417 IC131 RAMP55,358525.11996,5022606.30719,-75.81446313190,45.34134659860,2017-10-24,7:30:00 AM,02 - Rain,03 - Dawn,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13974,HIGHWAY 417 btwn HWY417 IC124 RAMP57 & HWY417 IC124 RAMP55,364101.52473,5027069.30778,-75.74277818990,45.38105487280,2017-10-24,7:30:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,03 - Rear end,0
17-13975,HIGHWAY 417 btwn HWY417 IC129 RAMP25 & HWY417 IC129 RAMP35,360783.00809,5023782.11787,-75.78552141430,45.35174996730,2017-10-24,7:40:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,99 - Other,0
17-13976,HIGHWAY 417 btwn HWY417 IC144 RAMP25 & HWY417 IC142 RAMP51,348283.00809,5016598.40142,-75.94567374630,45.28799524660,2017-10-24,7:52:00 AM,02 - Rain,01 - Daylight,02 - Wet,10 - No control,,03 - P.D. only,07 - SMV other,0
